borough,incident_zip,complaint_type,request_count,avg_response_hours,repeat_proxy_rate,delay_48h_rate,volume_score,delay_score,response_score,repeat_score,hotspot_priority_score,hotspot_rank,hotspot_label
BROOKLYN,11221,NOISE - RESIDENTIAL,831,1.1847108570664526,0.7436823104693141,0.0,0.07398785425101215,0.0,5.491229540052788e-05,0.7190363787836712,0.1734106543014492,458,BROOKLYN | 11221 | NOISE - RESIDENTIAL
QUEENS,11103,ILLEGAL PARKING,532,2.3906897451963243,0.7969924812030075,0.0,0.0437246963562753,0.0,0.00012979294198394657,0.7774725274725275,0.1730038529783132,459,QUEENS | 11103 | ILLEGAL PARKING
BRONX,10458,NOISE - STREET/SIDEWALK,532,1.4053493107769424,0.7969924812030075,0.0,0.0437246963562753,0.0,6.861199631372328e-05,0.7774725274725275,0.17299467583646266,460,BRONX | 10458 | NOISE - STREET/SIDEWALK
MANHATTAN,10001,VENDOR ENFORCEMENT,125,0.6009977777777777,0.872,0.0,0.0025303643724696357,0.0,1.8668864253806736e-05,0.8596923076923076,0.17295340761708747,461,MANHATTAN | 10001 | VENDOR ENFORCEMENT
QUEENS,11366,NOISE - RESIDENTIAL,180,0.9554783950617284,0.8611111111111112,0.0,0.008097165991902834,0.0,4.0678982411574284e-05,0.8477564102564104,0.17279625029540496,462,QUEENS | 11366 | NOISE - RESIDENTIAL
MANHATTAN,10009,NOISE - RESIDENTIAL,521,1.150084239709959,0.7946257197696737,0.0,0.04261133603238866,0.0,5.276228803126817e-05,0.77487819282445,0.17202808732105018,463,MANHATTAN | 10009 | NOISE - RESIDENTIAL
BROOKLYN,11238,ILLEGAL PARKING,767,1.387965015210778,0.7483702737940026,0.0,0.06751012145748987,0.0,6.753258496978983e-05,0.7241751078126567,0.17184920003327275,464,BROOKLYN | 11238 | ILLEGAL PARKING
BRONX,10455,NOISE - RESIDENTIAL,380,2.385343567251462,0.8131578947368421,0.0052631578947368,0.02834008097165992,0.0052631578947368,0.0001294609915118433,0.7951923076923076,0.1717097025495365,465,BRONX | 10455 | NOISE - RESIDENTIAL
QUEENS,11368,BLOCKED DRIVEWAY,879,3.125531854379977,0.7258248009101251,0.0,0.07884615384615384,0.0,0.00017542015222286197,0.6994618009976372,0.17145713476082242,466,QUEENS | 11368 | BLOCKED DRIVEWAY
BRONX,10463,NOISE - RESIDENTIAL,579,2.225328151986183,0.7772020725388601,0.001727115716753,0.04848178137651822,0.001727115716753,0.00011952544630759924,0.7557791948983659,0.17099825927641488,467,BRONX | 10463 | NOISE - RESIDENTIAL
STATEN ISLAND,10306,STREET CONDITION,153,75.13158859840233,0.4640522875816993,0.3398692810457516,0.005364372469635627,0.3398692810457516,0.004646360846115078,0.4125188536953242,0.17031379411527423,468,STATEN ISLAND | 10306 | STREET CONDITION
BROOKLYN,11223,ILLEGAL PARKING,896,3.4482276165674604,0.7131696428571429,0.0033482142857142,0.08056680161943319,0.0033482142857142,0.00019545671137009447,0.6855898008241759,0.1702110528907425,469,BROOKLYN | 11223 | ILLEGAL PARKING
BRONX,10472,NOISE - STREET/SIDEWALK,332,10.521279283801874,0.8132530120481928,0.0060240963855421,0.02348178137651822,0.0060240963855421,0.0006346308025366095,0.7952965708989805,0.17005324544716943,470,BRONX | 10472 | NOISE - STREET/SIDEWALK
BROOKLYN,11226,DIRTY CONDITION,120,91.9350949074074,0.475,0.3333333333333333,0.0020242914979757085,0.3333333333333333,0.005689710302454278,0.42451923076923076,0.16990035263173792,471,BROOKLYN | 11226 | DIRTY CONDITION
MANHATTAN,10032,ILLEGAL PARKING,479,1.4103775226165622,0.791231732776618,0.0,0.03836032388663967,0.0,6.892420389663794e-05,0.7711578609282158,0.16958604037088354,472,MANHATTAN | 10032 | ILLEGAL PARKING
MANHATTAN,10036,HOMELESS PERSON ASSISTANCE,174,14.493044380587484,0.7758620689655172,0.057471264367816,0.007489878542510121,0.057471264367816,0.0008812423655184096,0.7543103448275862,0.16835802282930304,473,MANHATTAN | 10036 | HOMELESS PERSON ASSISTANCE
MANHATTAN,10003,NOISE - RESIDENTIAL,323,1.1047402820777434,0.8142414860681114,0.0,0.02257085020242915,0.0,4.994682840791048e-05,0.7963800904977375,0.16831185020478034,474,MANHATTAN | 10003 | NOISE - RESIDENTIAL
BROOKLYN,11224,NOISE - RESIDENTIAL,306,0.8078540305010894,0.8169934640522876,0.0,0.020850202429149797,0.0,3.15128121091166e-05,0.799396681749623,0.16822414424340087,475,BROOKLYN | 11224 | NOISE - RESIDENTIAL
BRONX,10472,NOISE - RESIDENTIAL,527,2.7822364537212736,0.7760910815939279,0.0,0.043218623481781376,0.0,0.00015410453731164205,0.7545613779010364,0.16822284065351656,476,BRONX | 10472 | NOISE - RESIDENTIAL
QUEENS,11385,STREET CONDITION,133,102.9370342522974,0.3383458646616541,0.4436090225563909,0.0033400809716599192,0.4436090225563909,0.006372833647253825,0.2747252747252747,0.1681392680199047,477,QUEENS | 11385 | STREET CONDITION
MANHATTAN,10001,NOISE - RESIDENTIAL,210,0.674478835978836,0.8333333333333334,0.0,0.011133603238866396,0.0,2.3231389521775205e-05,0.8173076923076924,0.1679184644655133,478,MANHATTAN | 10001 | NOISE - RESIDENTIAL
QUEENS,11375,NON-EMERGENCY POLICE MATTER,210,0.4502341269841269,0.8333333333333334,0.0,0.011133603238866396,0.0,9.307771979453768e-06,0.8173076923076924,0.16791637592288197,479,QUEENS | 11375 | NON-EMERGENCY POLICE MATTER
MANHATTAN,10011,DIRTY CONDITION,105,124.97484656084656,0.5428571428571428,0.2666666666666666,0.0005060728744939271,0.2666666666666666,0.007741187315125393,0.4989010989010989,0.16781049369395282,480,MANHATTAN | 10011 | DIRTY CONDITION
BRONX,10472,ILLEGAL PARKING,505,3.3206468646864686,0.7782178217821782,0.0,0.040991902834008095,0.0,0.00018753507253671336,0.756892612338157,0.16780341386211514,481,BRONX | 10472 | ILLEGAL PARKING
MANHATTAN,10009,NOISE - STREET/SIDEWALK,331,0.9011975495132596,0.8096676737160121,0.0,0.023380566801619432,0.0,3.730862091373163e-05,0.7913664884963979,0.16763112071306444,482,MANHATTAN | 10009 | NOISE - STREET/SIDEWALK
MANHATTAN,10009,NOISE - COMMERCIAL,152,1.1263103070175438,0.8421052631578947,0.0,0.005263157894736842,0.0,5.128613660825335e-05,0.8269230769230769,0.16749757146300137,483,MANHATTAN | 10009 | NOISE - COMMERCIAL
BROOKLYN,11208,ILLEGAL PARKING,838,2.418648899496155,0.7147971360381862,0.0,0.07469635627530365,0.0,0.00013152895873556937,0.6873737837341657,0.16737302860076494,484,BROOKLYN | 11208 | ILLEGAL PARKING
QUEENS,11433,NOISE - RESIDENTIAL,363,1.1396770737679829,0.8016528925619835,0.0,0.026619433198380567,0.0,5.2116094866108716e-05,0.782581055308328,0.16717180175524776,485,QUEENS | 11433 | NOISE - RESIDENTIAL
BRONX,10467,WATER SYSTEM,135,60.42061728395062,0.5703703703703704,0.237037037037037,0.00354251012145749,0.237037037037037,0.0037329393470003753,0.5290598290598292,0.16704817002185815,486,BRONX | 10467 | WATER SYSTEM
BRONX,10451,NOISE - STREET/SIDEWALK,310,2.6143494623655914,0.8064516129032258,0.0032258064516129,0.02125506072874494,0.0032258064516129,0.0001436802366962697,0.7878411910669975,0.16689826615330514,487,BRONX | 10451 | NOISE - STREET/SIDEWALK
BRONX,10453,NOISE - VEHICLE,277,1.9949478539911751,0.8158844765342961,0.0,0.01791497975708502,0.0,0.00010522086283292642,0.7981810608164399,0.16681798719554694,488,BRONX | 10453 | NOISE - VEHICLE
QUEENS,11433,NOISE - STREET/SIDEWALK,165,1.3231329966329968,0.8363636363636363,0.0,0.006578947368421052,0.0,6.350708873747959e-05,0.8206293706293706,0.16676697913655317,489,QUEENS | 11433 | NOISE - STREET/SIDEWALK
BRONX,10458,NOISE - COMMERCIAL,149,1.778622296793438,0.8389261744966443,0.0,0.004959514170040486,0.0,9.178895473327114e-05,0.8234383066597832,0.16668523534318286,490,BRONX | 10458 | NOISE - COMMERCIAL
MANHATTAN,10029,NOISE - STREET/SIDEWALK,432,0.7206359310699588,0.7847222222222222,0.0,0.03360323886639676,0.0,2.6097337805658775e-05,0.7640224358974359,0.16624969732671674,491,MANHATTAN | 10029 | NOISE - STREET/SIDEWALK
BROOKLYN,11226,NOISE - STREET/SIDEWALK,538,0.922213961173069,0.7620817843866171,0.0,0.04433198380566802,0.0,3.8613554614843266e-05,0.7392050328853303,0.16557959213252552,492,BROOKLYN | 11226 | NOISE - STREET/SIDEWALK
MANHATTAN,10023,HOMELESS PERSON ASSISTANCE,139,4.930897282174261,0.8273381294964028,0.0071942446043165,0.003947368421052632,0.0071942446043165,0.000287517413529171,0.8107360265633646,0.16556784144420247,493,MANHATTAN | 10023 | HOMELESS PERSON ASSISTANCE
MANHATTAN,10031,NOISE - COMMERCIAL,155,0.9066093189964156,0.832258064516129,0.0,0.005566801619433198,0.0,3.7644644041539054e-05,0.8161290322580645,0.16545817379599242,494,MANHATTAN | 10031 | NOISE - COMMERCIAL
MANHATTAN,10033,NOISE - RESIDENTIAL,418,1.951574295587453,0.7799043062200957,0.0,0.03218623481781376,0.0,0.00010252774761352912,0.7587412587412588,0.1646381248375193,495,MANHATTAN | 10033 | NOISE - RESIDENTIAL
BROOKLYN,11206,NOISE - RESIDENTIAL,607,1.2561124839831594,0.7446457990115322,0.0,0.05131578947368421,0.0,5.934570633603944e-05,0.7200925104549487,0.16455371973641383,496,BROOKLYN | 11206 | NOISE - RESIDENTIAL
BRONX,10466,NOISE - VEHICLE,140,5.735357142857144,0.8142857142857143,0.0142857142857142,0.004048582995951417,0.0142857142857142,0.00033746727178229013,0.7964285714285715,0.16452719614629077,497,BRONX | 10466 | NOISE - VEHICLE
BROOKLYN,11212,NOISE - RESIDENTIAL,596,1.1799622483221477,0.7449664429530202,0.0,0.05020242914979757,0.0,5.4617448702426366e-05,0.7204439855446567,0.16417796138615576,498,BROOKLYN | 11212 | NOISE - RESIDENTIAL
MANHATTAN,10037,NOISE - RESIDENTIAL,160,1.0861006944444445,0.825,0.0,0.006072874493927126,0.0,4.878947450415009e-05,0.8081730769230769,0.1640710836033619,499,MANHATTAN | 10037 | NOISE - RESIDENTIAL
BRONX,10453,WATER SYSTEM,136,179.0811274509804,0.5367647058823529,0.25,0.0036437246963562753,0.25,0.011100709888161501,0.49222285067873306,0.16406716649751338,500,BRONX | 10453 | WATER SYSTEM
MANHATTAN,10040,ILLEGAL PARKING,361,2.2989073561095723,0.7867036011080333,0.0,0.026417004048582996,0.0,0.00012409406557123878,0.7661943319838057,0.16382428212603004,501,MANHATTAN | 10040 | ILLEGAL PARKING
BRONX,10467,ILLEGAL PARKING,726,2.8504641108050204,0.7134986225895317,0.0041322314049586,0.06336032388663967,0.0041322314049586,0.00015834087272977298,0.6859504132231405,0.1635910211814331,502,BRONX | 10467 | ILLEGAL PARKING
BROOKLYN,11225,NOISE - STREET/SIDEWALK,323,1.2690548675610596,0.7925696594427245,0.0,0.02257085020242915,0.0,6.01493141439229e-05,0.7726244343891403,0.1635622493559213,503,BROOKLYN | 11225 | NOISE - STREET/SIDEWALK
BROOKLYN,11218,ILLEGAL PARKING,776,2.7369924112256583,0.7074742268041238,0.0,0.06842105263157895,0.0,0.00015129528153654884,0.6793467486122126,0.1632604650673046,504,BROOKLYN | 11218 | ILLEGAL PARKING
BROOKLYN,11221,NOISE - COMMERCIAL,152,1.2194152046783626,0.8223684210526315,0.0,0.005263157894736842,0.0,5.706712913270487e-05,0.8052884615384615,0.16317151553495696,505,BROOKLYN | 11221 | NOISE - COMMERCIAL
BRONX,10454,NOISE - RESIDENTIAL,296,3.254213588588589,0.7905405405405406,0.0033783783783783,0.019838056680161944,0.0033783783783783,0.00018341015234297917,0.7704002079002079,0.1628873703695524,506,BRONX | 10454 | NOISE - RESIDENTIAL
MANHATTAN,10035,NOISE - STREET/SIDEWALK,183,0.6741939890710382,0.8142076502732241,0.0,0.00840080971659919,0.0,2.321370304248181e-05,0.7963430012610341,0.16263240619430286,507,MANHATTAN | 10035 | NOISE - STREET/SIDEWALK
MANHATTAN,10034,NOISE - COMMERCIAL,105,1.469669312169312,0.8285714285714286,0.0,0.0005060728744939271,0.0,7.260570079720373e-05,0.8120879120879122,0.16263090242249958,508,MANHATTAN | 10034 | NOISE - COMMERCIAL
MANHATTAN,10033,NOISE - VEHICLE,212,1.133254716981132,0.8066037735849056,0.0,0.011336032388663968,0.0,5.171732318484442e-05,0.7880079825834543,0.1621437670706342,509,MANHATTAN | 10033 | NOISE - VEHICLE
MANHATTAN,10034,NOISE - VEHICLE,253,1.4407894158981116,0.7984189723320159,0.0,0.01548582995951417,0.0,7.081251409440577e-05,0.7790361812100943,0.16201219010293869,510,MANHATTAN | 10034 | NOISE - VEHICLE
BROOKLYN,11228,ILLEGAL PARKING,568,2.1510436228482,0.7394366197183099,0.0,0.04736842105263158,0.0,0.00011491303258481611,0.7143824485373782,0.16184109508341601,511,BROOKLYN | 11228 | ILLEGAL PARKING
BRONX,10468,WATER SYSTEM,111,52.660810810810815,0.6126126126126126,0.1801801801801801,0.0011133603238866396,0.1801801801801801,0.0032511238427737938,0.5753638253638254,0.16105082282378083,512,BRONX | 10468 | WATER SYSTEM
MANHATTAN,10039,NOISE - STREET/SIDEWALK,181,1.037733271945979,0.8066298342541437,0.0,0.00819838056680162,0.0,4.578628439368735e-05,0.788036549086273,0.1608935299866343,513,MANHATTAN | 10039 | NOISE - STREET/SIDEWALK
MANHATTAN,10025,NOISE - RESIDENTIAL,448,0.8954588293650794,0.7566964285714286,0.0,0.035222672064777326,0.0,3.6952297034858916e-05,0.7333018543956045,0.16075498254958706,514,MANHATTAN | 10025 | NOISE - RESIDENTIAL
STATEN ISLAND,10309,STREET CONDITION,104,81.8481704059829,0.4326923076923077,0.3365384615384615,0.0004048582995951417,0.3365384615384615,0.005063401304727068,0.37814349112426043,0.1606847671250146,515,STATEN ISLAND | 10309 | STREET CONDITION
QUEENS,11377,ILLEGAL PARKING,769,2.2927499638780526,0.6970091027308193,0.0,0.06771255060728745,0.0,0.00012371174585063498,0.6678753626087827,0.16067864952654912,516,QUEENS | 11377 | ILLEGAL PARKING
BROOKLYN,11224,ILLEGAL PARKING,308,0.7087996031746031,0.7792207792207793,0.0,0.021052631578947368,0.0,2.5362406295081497e-05,0.757992007992008,0.16002325859092484,517,BROOKLYN | 11224 | ILLEGAL PARKING
MANHATTAN,10040,WATER SYSTEM,102,15.91813725490196,0.7941176470588235,0.0196078431372549,0.00020242914979757084,0.0196078431372549,0.0009697280570345937,0.7743212669683257,0.1599926450464531,518,MANHATTAN | 10040 | WATER SYSTEM
BROOKLYN,11220,ILLEGAL PARKING,778,1.8274235932590688,0.6889460154241646,0.0012853470437017,0.06862348178137652,0.0012853470437017,9.481908458829893e-05,0.6590369784457188,0.15959234802530803,519,BROOKLYN | 11220 | ILLEGAL PARKING
QUEENS,11419,NOISE - RESIDENTIAL,455,1.77057326007326,0.7494505494505495,0.0,0.035931174089068825,0.0,9.128918058306586e-05,0.725359256128487,0.15945801423841238,520,QUEENS | 11419 | NOISE - RESIDENTIAL
BRONX,10472,NOISE - COMMERCIAL,116,1.7908764367816092,0.8103448275862069,0.0,0.0016194331983805667,0.0,9.254982868775713e-05,0.7921087533156498,0.15908340641678537,521,BRONX | 10472 | NOISE - COMMERCIAL
MANHATTAN,10031,WATER SYSTEM,132,13.31578282828283,0.7803030303030303,0.0227272727272727,0.0032388663967611335,0.0227272727272727,0.000808144812068636,0.7591783216783217,0.15893425079799725,522,MANHATTAN | 10031 | WATER SYSTEM
BROOKLYN,11233,NOISE - RESIDENTIAL,595,1.1573314659197014,0.7210084033613445,0.0,0.050101214574898786,0.0,5.321227682449102e-05,0.6941822882999353,0.15888492533147025,523,BROOKLYN | 11233 | NOISE - RESIDENTIAL
BROOKLYN,11215,WATER SYSTEM,127,63.23359580052494,0.6062992125984252,0.1732283464566929,0.0027327935222672063,0.1732283464566929,0.003907600489263811,0.5684433676559661,0.15867501762766292,524,BROOKLYN | 11215 | WATER SYSTEM
BRONX,10459,NOISE - RESIDENTIAL,381,1.8195778652668413,0.7585301837270341,0.0,0.028441295546558703,0.0,9.433193411596632e-05,0.7353119321623258,0.15845305444120605,525,BRONX | 10459 | NOISE - RESIDENTIAL
BROOKLYN,11208,NOISE - RESIDENTIAL,653,3.2937595712098005,0.7059724349157733,0.001531393568147,0.05597165991902834,0.001531393568147,0.0001858656088833876,0.6777005536576747,0.15833950293251553,526,BROOKLYN | 11208 | NOISE - RESIDENTIAL
BROOKLYN,11207,NOISE - RESIDENTIAL,721,1.8043257820927725,0.6920943134535368,0.0,0.06285425101214574,0.0,9.338491434550466e-05,0.6624879974394537,0.15765330762990087,527,BROOKLYN | 11207 | NOISE - RESIDENTIAL
QUEENS,11422,STREET CONDITION,106,72.59495020964361,0.4150943396226415,0.3396226415094339,0.0006072874493927126,0.3396226415094339,0.0044888579871777004,0.35885341074020316,0.15759258620323285,528,QUEENS | 11422 | STREET CONDITION
BROOKLYN,11211,NOISE - COMMERCIAL,245,1.5872721088435373,0.7795918367346939,0.0,0.014676113360323886,0.0,7.99077966644375e-05,0.7583987441130299,0.1575621803362352,529,BROOKLYN | 11211 | NOISE - COMMERCIAL
BROOKLYN,11234,WATER SYSTEM,133,137.0624060150376,0.5112781954887218,0.2481203007518796,0.0033400809716599192,0.2481203007518796,0.008491718088469965,0.4642857142857143,0.1574970081470472,530,BROOKLYN | 11234 | WATER SYSTEM
BROOKLYN,11215,ILLEGAL PARKING,828,0.9997799248523886,0.6702898550724637,0.0,0.07368421052631578,0.0,4.342971646505632e-05,0.6385869565217391,0.15719758997234393,531,BROOKLYN | 11215 | ILLEGAL PARKING
BRONX,10452,NOISE - VEHICLE,257,3.4388456549935147,0.7665369649805448,0.0077821011673151,0.01589068825910931,0.0077821011673151,0.00019487417434909632,0.7440885962286741,0.15714875096735967,532,BRONX | 10452 | NOISE - VEHICLE
BROOKLYN,11210,NOISE - RESIDENTIAL,324,1.583215877914952,0.7592592592592593,0.0030864197530864,0.022672064777327937,0.0030864197530864,7.965594051868429e-05,0.7361111111111112,0.1570746014625028,533,BROOKLYN | 11210 | NOISE - RESIDENTIAL
BROOKLYN,11216,NOISE - COMMERCIAL,151,0.7679562178072112,0.7947019867549668,0.0,0.005161943319838057,0.0,2.9035510025980968e-05,0.7749617931737136,0.15706149128918184,534,BROOKLYN | 11216 | NOISE - COMMERCIAL
QUEENS,11693,ILLEGAL PARKING,142,0.944557902973396,0.795774647887324,0.0,0.004251012145748988,0.0,4.000091622266155e-05,0.7761375947995667,0.15693392395564634,535,QUEENS | 11693 | ILLEGAL PARKING
BROOKLYN,11213,NOISE - RESIDENTIAL,482,1.617746081143384,0.7323651452282157,0.0,0.03866396761133603,0.0,8.179996142141453e-05,0.7066310245770826,0.15680406195416416,536,BROOKLYN | 11213 | NOISE - RESIDENTIAL
MANHATTAN,10025,RODENT,102,76.11073801742918,0.5294117647058824,0.2352941176470588,0.00020242914979757084,0.2352941176470588,0.004707157384363112,0.48416289592760187,0.15644315386485858,537,MANHATTAN | 10025 | RODENT
MANHATTAN,10019,ILLEGAL PARKING,413,1.2397471078827011,0.7433414043583535,0.0,0.03168016194331984,0.0,5.8329560899295126e-05,0.7186626932389645,0.15641335285925573,538,MANHATTAN | 10019 | ILLEGAL PARKING
STATEN ISLAND,10314,STREET CONDITION,201,82.66175511332227,0.3980099502487562,0.3333333333333333,0.010222672064777328,0.3333333333333333,0.005113917735433767,0.34012629161882896,0.15621474814332512,539,STATEN ISLAND | 10314 | STREET CONDITION
BRONX,10463,NOISE - STREET/SIDEWALK,323,1.8593988648090816,0.7585139318885449,0.0,0.02257085020242915,0.0,9.68044667802362e-05,0.7352941176470589,0.15610168428040047,540,BRONX | 10463 | NOISE - STREET/SIDEWALK
MANHATTAN,10027,NOISE - STREET/SIDEWALK,358,0.9688694909993792,0.7486033519553073,0.0027932960893854,0.02611336032388664,0.0027932960893854,4.151045129725838e-05,0.7244305973356253,0.15603601418672067,541,MANHATTAN | 10027 | NOISE - STREET/SIDEWALK
BRONX,10459,NOISE - STREET/SIDEWALK,267,4.409506866416978,0.7640449438202247,0.0037453183520599,0.016902834008097167,0.0037453183520599,0.0002551436698106173,0.7413569576490925,0.15600712627154392,542,BRONX | 10459 | NOISE - STREET/SIDEWALK
MANHATTAN,10002,ILLEGAL PARKING,451,3.0382692781473275,0.7317073170731707,0.0022172949002217,0.035526315789473684,0.0022172949002217,0.00017000191630252306,0.7059099437148217,0.15597233907125466,543,MANHATTAN | 10002 | ILLEGAL PARKING
QUEENS,11373,ILLEGAL PARKING,555,3.4800105105105104,0.7099099099099099,0.0036036036036036,0.046052631578947366,0.0036036036036036,0.00019743014861030883,0.682016632016632,0.1557548944580978,544,QUEENS | 11373 | ILLEGAL PARKING
QUEENS,11365,ILLEGAL PARKING,460,2.581266304347826,0.7304347826086957,0.0,0.03643724696356275,0.0,0.00014162606453142087,0.7045150501672242,0.15549915272854964,545,QUEENS | 11365 | ILLEGAL PARKING
BROOKLYN,11214,NOISE - RESIDENTIAL,456,1.521855506822612,0.7302631578947368,0.0,0.03603238866396761,0.0,7.58460029590658e-05,0.7043269230769231,0.15528971698141555,546,BROOKLYN | 11214 | NOISE - RESIDENTIAL
BRONX,10467,NOISE - STREET/SIDEWALK,371,2.689138215034441,0.7358490566037735,0.0080862533692722,0.02742914979757085,0.0080862533692722,0.00014832395825071184,0.7104499274310595,0.1551054573412959,547,BRONX | 10467 | NOISE - STREET/SIDEWALK
BRONX,10455,ILLEGAL PARKING,362,4.035839472068754,0.7403314917127072,0.005524861878453,0.02651821862348178,0.005524861878453,0.0002319422221141937,0.7153633659158521,0.15509596743549353,548,BRONX | 10455 | ILLEGAL PARKING
QUEENS,11375,NOISE - RESIDENTIAL,280,0.9770982142857142,0.7607142857142857,0.0,0.018218623481781375,0.0,4.20213823975468e-05,0.7377060439560439,0.15483496139128097,549,QUEENS | 11375 | NOISE - RESIDENTIAL
BRONX,10461,ILLEGAL PARKING,659,4.078625021075704,0.6904400606980273,0.0,0.056578947368421055,0.0,0.00023459882713904213,0.6606746819189915,0.15480170515523758,550,BRONX | 10461 | ILLEGAL PARKING
BROOKLYN,11211,NOISE - STREET/SIDEWALK,290,1.347972222222222,0.7586206896551724,0.0,0.019230769230769232,0.0,6.504938544852474e-05,0.7354111405835544,0.15478429321683584,551,BROOKLYN | 11211 | NOISE - STREET/SIDEWALK
QUEENS,11419,ILLEGAL PARKING,510,2.999946623093682,0.7176470588235294,0.0,0.04149797570850203,0.0,0.00016762241760859463,0.6904977375565611,0.15472388115735433,552,QUEENS | 11419 | ILLEGAL PARKING
MANHATTAN,10034,ILLEGAL PARKING,375,2.4641325925925925,0.7413333333333333,0.0,0.02783400809716599,0.0,0.00013435309469813546,0.7164615384615385,0.1544460638953788,553,MANHATTAN | 10034 | ILLEGAL PARKING
MANHATTAN,10012,NOISE - COMMERCIAL,118,0.6953978342749528,0.788135593220339,0.0,0.0018218623481781376,0.0,2.453027471264264e-05,0.7677640156453716,0.15428522760955246,554,MANHATTAN | 10012 | NOISE - COMMERCIAL
BROOKLYN,11207,ILLEGAL PARKING,698,2.393165791149316,0.6805157593123209,0.0,0.060526315789473685,0.0,0.00012994668258733125,0.6497961207846594,0.15418924247510946,555,BROOKLYN | 11207 | ILLEGAL PARKING
QUEENS,11106,NOISE - RESIDENTIAL,232,128.30205818965516,0.7413793103448276,0.0172413793103448,0.013360323886639677,0.0172413793103448,0.007947777795719466,0.7165119363395226,0.15414902831950453,556,QUEENS | 11106 | NOISE - RESIDENTIAL
MANHATTAN,10038,ILLEGAL PARKING,159,1.1819234800838576,0.779874213836478,0.0,0.00597165991902834,0.0,5.47392238875994e-05,0.7587082728592163,0.15413852942303774,557,MANHATTAN | 10038 | ILLEGAL PARKING
BROOKLYN,11229,NOISE - RESIDENTIAL,376,2.6873322990543733,0.7367021276595744,0.0026595744680851,0.027935222672064778,0.0026595744680851,0.0001482118268049678,0.7113850245499181,0.15413821936985156,558,BROOKLYN | 11229 | NOISE - RESIDENTIAL
QUEENS,11368,ILLEGAL PARKING,615,3.299477416440831,0.6926829268292682,0.0016260162601626,0.05212550607287449,0.0016260162601626,0.00018622063661411962,0.6631332082551594,0.15391128124071446,559,QUEENS | 11368 | ILLEGAL PARKING
BRONX,10470,ILLEGAL PARKING,252,5.386189373897707,0.7420634920634921,0.0158730158730158,0.015384615384615385,0.0158730158730158,0.0003157870346213252,0.7172619047619048,0.15362184912967428,560,BRONX | 10470 | ILLEGAL PARKING
BRONX,10473,NOISE - RESIDENTIAL,415,1.8838681392235608,0.7301204819277108,0.0,0.03188259109311741,0.0,9.832379278802779e-05,0.7041705282669138,0.15360189065954793,561,BRONX | 10473 | NOISE - RESIDENTIAL
QUEENS,11372,ILLEGAL PARKING,347,2.253079570925392,0.7406340057636888,0.0,0.025,0.0,0.00012124856452652407,0.7156949678563511,0.1531571808559492,562,QUEENS | 11372 | ILLEGAL PARKING
BROOKLYN,11206,NOISE - COMMERCIAL,194,1.563774341351661,0.7680412371134021,0.0,0.00951417004048583,0.0,7.844879266330853e-05,0.7457375099127677,0.15296493731764735,563,BROOKLYN | 11206 | NOISE - COMMERCIAL
QUEENS,11379,ILLEGAL PARKING,634,3.902036014721346,0.6861198738170347,0.0,0.054048582995951416,0.0,0.00022363420818468966,0.655939092453288,0.15284079682026588,564,QUEENS | 11379 | ILLEGAL PARKING
BROOKLYN,11207,STREET CONDITION,110,71.34363888888889,0.3727272727272727,0.3545454545454545,0.0010121457489878543,0.3545454545454545,0.004411162596572177,0.31241258741258743,0.15218541380796208,565,BROOKLYN | 11207 | STREET CONDITION
BROOKLYN,11230,NOISE - RESIDENTIAL,368,1.3336941425120772,0.7309782608695652,0.0,0.027125506072874495,0.0,6.41628426979106e-05,0.7051107859531772,0.15188198404618994,566,BROOKLYN | 11230 | NOISE - RESIDENTIAL
QUEENS,11413,STREET CONDITION,125,111.4355,0.368,0.352,0.0025303643724696357,0.352,0.006900513374004131,0.30723076923076925,0.15149337660124232,567,QUEENS | 11413 | STREET CONDITION
BRONX,10466,ILLEGAL PARKING,585,4.2977882241215575,0.676923076923077,0.0102564102564102,0.04908906882591093,0.0102564102564102,0.0002482069280045685,0.6458579881656805,0.15140855876680373,568,BRONX | 10466 | ILLEGAL PARKING
MANHATTAN,10013,NOISE - RESIDENTIAL,174,0.5048196040868455,0.764367816091954,0.0,0.007489878542510121,0.0,1.2697048408541465e-05,0.741710875331565,0.15134003104057833,569,MANHATTAN | 10013 | NOISE - RESIDENTIAL
QUEENS,11374,NOISE - RESIDENTIAL,243,1.2799782807498856,0.7489711934156379,0.0,0.014473684210526316,0.0,6.0827561707398536e-05,0.7248338081671416,0.15076535945189498,570,QUEENS | 11374 | NOISE - RESIDENTIAL
BROOKLYN,11237,NOISE - COMMERCIAL,236,1.4651200564971751,0.75,0.0,0.013765182186234818,0.0,7.232323216565815e-05,0.7259615384615384,0.15070922905162648,571,BROOKLYN | 11237 | NOISE - COMMERCIAL
QUEENS,11373,NOISE - RESIDENTIAL,419,2.723625033147706,0.7159904534606205,0.0,0.03228744939271255,0.0,0.00015046528532064967,0.6886818432164494,0.15067391819317302,572,QUEENS | 11373 | NOISE - RESIDENTIAL
QUEENS,11385,WATER SYSTEM,123,78.21409214092141,0.4796747967479675,0.2520325203252032,0.002327935222672065,0.2520325203252032,0.004837757114019438,0.4296435272045028,0.15059367317837308,573,QUEENS | 11385 | WATER SYSTEM
